"","#0F4A9C","#53f1fc","#635547","#67000d","#7F6874","#8870ad","#90BF75","#9e6762","#C594BF","#DABE99","#DFCDE4","#EF5A9D","#cc7818","#d6616b","#ffad1e","#ffd854"
"DQ695082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ695991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696960",0,0,3,0,1,1,2,0,4,0,1,1,0,0,0,0
"DQ696961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ696976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697449",0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0
"DQ697457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697757",9,8,131,7,9,26,58,9,176,56,32,39,37,16,5,49
"DQ697774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ697988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698649",2,0,14,1,0,3,7,2,18,9,2,5,3,3,0,1
"DQ698654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ698995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699523",1,0,6,0,0,3,2,0,5,3,0,1,1,0,0,0
"DQ699528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699740;Ttll11",0,2,6,0,0,2,5,3,14,4,2,1,1,0,0,0
"DQ699772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ699981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ700826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
